state,day,feat,value,rank.states,1,2,3,4,5
South Dakota,2020-01-24,0,55,2,because of the,online,right now .,situation,china
South Dakota,2020-01-24,36,47,4,media,bullshit,information,it would be,scare
South Dakota,2020-01-24,48,55,3,trump,is a hoax,democrats,called,hoax
South Dakota,2020-01-24,56,59,1,fear,no one,media,panic,a pandemic
South Dakota,2020-01-24,73,47,5,cure,world,made,imagine,ebola
South Dakota,2020-01-25,0,66,1,because of the,online,right now .,situation,china
South Dakota,2020-01-25,36,53,5,media,bullshit,information,it would be,scare
South Dakota,2020-01-25,48,63,2,trump,is a hoax,democrats,called,hoax
South Dakota,2020-01-25,56,58,3,fear,no one,media,panic,a pandemic
South Dakota,2020-01-25,73,58,4,cure,world,made,imagine,ebola
South Dakota,2020-01-26,0,45,5,because of the,online,right now .,situation,china
South Dakota,2020-01-26,36,60,2,media,bullshit,information,it would be,scare
South Dakota,2020-01-26,48,61,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-01-26,73,59,3,cure,world,made,imagine,ebola
South Dakota,2020-01-26,93,48,4,#iran,thread,died,die,in 
South Dakota,2020-01-27,0,60,5,because of the,online,right now .,situation,china
South Dakota,2020-01-27,36,76,2,media,bullshit,information,it would be,scare
South Dakota,2020-01-27,48,95,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-01-27,56,63,4,fear,no one,media,panic,a pandemic
South Dakota,2020-01-27,73,74,3,cure,world,made,imagine,ebola
South Dakota,2020-01-28,0,58,2,because of the,online,right now .,situation,china
South Dakota,2020-01-28,36,52,4,media,bullshit,information,it would be,scare
South Dakota,2020-01-28,48,62,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-01-28,56,48,5,fear,no one,media,panic,a pandemic
South Dakota,2020-01-28,73,53,3,cure,world,made,imagine,ebola
South Dakota,2020-01-29,0,47,4,because of the,online,right now .,situation,china
South Dakota,2020-01-29,36,64,2,media,bullshit,information,it would be,scare
South Dakota,2020-01-29,48,67,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-01-29,56,43,5,fear,no one,media,panic,a pandemic
South Dakota,2020-01-29,73,60,3,cure,world,made,imagine,ebola
South Dakota,2020-01-30,0,52,5,because of the,online,right now .,situation,china
South Dakota,2020-01-30,36,73,2,media,bullshit,information,it would be,scare
South Dakota,2020-01-30,48,89,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-01-30,56,55,4,fear,no one,media,panic,a pandemic
South Dakota,2020-01-30,73,61,3,cure,world,made,imagine,ebola
South Dakota,2020-01-31,0,58,4,because of the,online,right now .,situation,china
South Dakota,2020-01-31,36,64,2,media,bullshit,information,it would be,scare
South Dakota,2020-01-31,48,77,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-01-31,56,50,5,fear,no one,media,panic,a pandemic
South Dakota,2020-01-31,73,64,3,cure,world,made,imagine,ebola
South Dakota,2020-02-01,0,45,4,because of the,online,right now .,situation,china
South Dakota,2020-02-01,36,47,2,media,bullshit,information,it would be,scare
South Dakota,2020-02-01,48,52,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-01,56,36,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-01,73,46,3,cure,world,made,imagine,ebola
South Dakota,2020-02-02,0,54,4,because of the,online,right now .,situation,china
South Dakota,2020-02-02,36,55,3,media,bullshit,information,it would be,scare
South Dakota,2020-02-02,48,61,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-02,56,43,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-02,73,56,2,cure,world,made,imagine,ebola
South Dakota,2020-02-03,0,52,4,because of the,online,right now .,situation,china
South Dakota,2020-02-03,36,76,2,media,bullshit,information,it would be,scare
South Dakota,2020-02-03,48,92,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-03,63,48,5,started,brexit,blame,problem,eu
South Dakota,2020-02-03,73,76,3,cure,world,made,imagine,ebola
South Dakota,2020-02-04,0,65,3,because of the,online,right now .,situation,china
South Dakota,2020-02-04,36,60,4,media,bullshit,information,it would be,scare
South Dakota,2020-02-04,48,79,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-04,56,55,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-04,73,67,2,cure,world,made,imagine,ebola
South Dakota,2020-02-05,0,86,4,because of the,online,right now .,situation,china
South Dakota,2020-02-05,36,90,2,media,bullshit,information,it would be,scare
South Dakota,2020-02-05,48,118,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-05,56,81,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-05,73,88,3,cure,world,made,imagine,ebola
South Dakota,2020-02-06,0,40,4,because of the,online,right now .,situation,china
South Dakota,2020-02-06,36,58,3,media,bullshit,information,it would be,scare
South Dakota,2020-02-06,48,74,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-06,73,65,2,cure,world,made,imagine,ebola
South Dakota,2020-02-06,93,40,5,#iran,thread,died,die,in 
South Dakota,2020-02-07,0,62,1,because of the,online,right now .,situation,china
South Dakota,2020-02-07,36,58,4,media,bullshit,information,it would be,scare
South Dakota,2020-02-07,48,62,2,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-07,56,61,3,fear,no one,media,panic,a pandemic
South Dakota,2020-02-07,73,52,5,cure,world,made,imagine,ebola
South Dakota,2020-02-08,0,44,4,because of the,online,right now .,situation,china
South Dakota,2020-02-08,36,58,3,media,bullshit,information,it would be,scare
South Dakota,2020-02-08,48,62,2,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-08,73,63,1,cure,world,made,imagine,ebola
South Dakota,2020-02-08,93,41,5,#iran,thread,died,die,in 
South Dakota,2020-02-09,0,52,1,because of the,online,right now .,situation,china
South Dakota,2020-02-09,36,42,5,media,bullshit,information,it would be,scare
South Dakota,2020-02-09,48,47,3,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-09,56,49,2,fear,no one,media,panic,a pandemic
South Dakota,2020-02-09,73,43,4,cure,world,made,imagine,ebola
South Dakota,2020-02-10,0,58,4,because of the,online,right now .,situation,china
South Dakota,2020-02-10,36,62,3,media,bullshit,information,it would be,scare
South Dakota,2020-02-10,48,63,2,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-10,56,51,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-10,73,65,1,cure,world,made,imagine,ebola
South Dakota,2020-02-11,0,60,3,because of the,online,right now .,situation,china
South Dakota,2020-02-11,36,62,1,media,bullshit,information,it would be,scare
South Dakota,2020-02-11,48,61,2,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-11,56,50,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-11,73,59,4,cure,world,made,imagine,ebola
South Dakota,2020-02-12,0,82,1,because of the,online,right now .,situation,china
South Dakota,2020-02-12,36,61,5,media,bullshit,information,it would be,scare
South Dakota,2020-02-12,48,70,3,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-12,56,77,2,fear,no one,media,panic,a pandemic
South Dakota,2020-02-12,73,65,4,cure,world,made,imagine,ebola
South Dakota,2020-02-13,0,58,4,because of the,online,right now .,situation,china
South Dakota,2020-02-13,36,68,2,media,bullshit,information,it would be,scare
South Dakota,2020-02-13,48,78,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-13,56,56,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-13,73,66,3,cure,world,made,imagine,ebola
South Dakota,2020-02-14,0,47,4,because of the,online,right now .,situation,china
South Dakota,2020-02-14,36,53,3,media,bullshit,information,it would be,scare
South Dakota,2020-02-14,48,62,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-14,56,41,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-14,73,54,2,cure,world,made,imagine,ebola
South Dakota,2020-02-15,0,50,4,because of the,online,right now .,situation,china
South Dakota,2020-02-15,36,53,2,media,bullshit,information,it would be,scare
South Dakota,2020-02-15,48,55,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-15,56,48,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-15,73,52,3,cure,world,made,imagine,ebola
South Dakota,2020-02-16,0,40,4,because of the,online,right now .,situation,china
South Dakota,2020-02-16,36,49,2,media,bullshit,information,it would be,scare
South Dakota,2020-02-16,48,51,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-16,56,36,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-16,73,46,3,cure,world,made,imagine,ebola
South Dakota,2020-02-17,0,43,1,because of the,online,right now .,situation,china
South Dakota,2020-02-17,36,36,5,media,bullshit,information,it would be,scare
South Dakota,2020-02-17,48,41,3,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-17,56,42,2,fear,no one,media,panic,a pandemic
South Dakota,2020-02-17,73,40,4,cure,world,made,imagine,ebola
South Dakota,2020-02-18,0,47,4,because of the,online,right now .,situation,china
South Dakota,2020-02-18,36,49,3,media,bullshit,information,it would be,scare
South Dakota,2020-02-18,48,55,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-18,73,53,2,cure,world,made,imagine,ebola
South Dakota,2020-02-18,93,43,5,#iran,thread,died,die,in 
South Dakota,2020-02-19,0,84,2,because of the,online,right now .,situation,china
South Dakota,2020-02-19,36,71,4,media,bullshit,information,it would be,scare
South Dakota,2020-02-19,48,85,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-19,56,75,3,fear,no one,media,panic,a pandemic
South Dakota,2020-02-19,73,71,5,cure,world,made,imagine,ebola
South Dakota,2020-02-20,0,47,4,because of the,online,right now .,situation,china
South Dakota,2020-02-20,36,55,3,media,bullshit,information,it would be,scare
South Dakota,2020-02-20,48,70,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-20,56,41,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-20,73,64,2,cure,world,made,imagine,ebola
South Dakota,2020-02-21,0,52,2,because of the,online,right now .,situation,china
South Dakota,2020-02-21,36,36,5,media,bullshit,information,it would be,scare
South Dakota,2020-02-21,48,53,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-21,56,45,3,fear,no one,media,panic,a pandemic
South Dakota,2020-02-21,73,42,4,cure,world,made,imagine,ebola
South Dakota,2020-02-22,0,50,3,because of the,online,right now .,situation,china
South Dakota,2020-02-22,36,49,4,media,bullshit,information,it would be,scare
South Dakota,2020-02-22,48,53,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-22,56,53,2,fear,no one,media,panic,a pandemic
South Dakota,2020-02-22,73,46,5,cure,world,made,imagine,ebola
South Dakota,2020-02-23,0,38,4,because of the,online,right now .,situation,china
South Dakota,2020-02-23,36,45,3,media,bullshit,information,it would be,scare
South Dakota,2020-02-23,48,58,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-23,73,48,2,cure,world,made,imagine,ebola
South Dakota,2020-02-23,93,36,5,#iran,thread,died,die,in 
South Dakota,2020-02-24,0,47,4,because of the,online,right now .,situation,china
South Dakota,2020-02-24,36,47,5,media,bullshit,information,it would be,scare
South Dakota,2020-02-24,48,55,2,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-24,56,56,1,fear,no one,media,panic,a pandemic
South Dakota,2020-02-24,73,48,3,cure,world,made,imagine,ebola
South Dakota,2020-02-25,0,65,3,because of the,online,right now .,situation,china
South Dakota,2020-02-25,36,68,2,media,bullshit,information,it would be,scare
South Dakota,2020-02-25,48,71,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-25,56,64,4,fear,no one,media,panic,a pandemic
South Dakota,2020-02-25,73,63,5,cure,world,made,imagine,ebola
South Dakota,2020-02-26,0,60,4,because of the,online,right now .,situation,china
South Dakota,2020-02-26,36,64,3,media,bullshit,information,it would be,scare
South Dakota,2020-02-26,48,68,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-26,56,48,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-26,73,67,2,cure,world,made,imagine,ebola
South Dakota,2020-02-27,0,70,4,because of the,online,right now .,situation,china
South Dakota,2020-02-27,36,75,2,media,bullshit,information,it would be,scare
South Dakota,2020-02-27,48,89,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-27,73,72,3,cure,world,made,imagine,ebola
South Dakota,2020-02-27,93,70,5,#iran,thread,died,die,in 
South Dakota,2020-02-28,0,47,4,because of the,online,right now .,situation,china
South Dakota,2020-02-28,36,48,2,media,bullshit,information,it would be,scare
South Dakota,2020-02-28,48,60,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-28,56,35,5,fear,no one,media,panic,a pandemic
South Dakota,2020-02-28,73,48,3,cure,world,made,imagine,ebola
South Dakota,2020-02-29,0,55,1,because of the,online,right now .,situation,china
South Dakota,2020-02-29,36,47,3,media,bullshit,information,it would be,scare
South Dakota,2020-02-29,48,51,2,trump,is a hoax,democrats,called,hoax
South Dakota,2020-02-29,56,47,4,fear,no one,media,panic,a pandemic
South Dakota,2020-02-29,73,45,5,cure,world,made,imagine,ebola
South Dakota,2020-03-01,0,48,2,because of the,online,right now .,situation,china
South Dakota,2020-03-01,36,43,4,media,bullshit,information,it would be,scare
South Dakota,2020-03-01,48,54,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-03-01,56,38,5,fear,no one,media,panic,a pandemic
South Dakota,2020-03-01,73,45,3,cure,world,made,imagine,ebola
South Dakota,2020-03-02,0,44,4,because of the,online,right now .,situation,china
South Dakota,2020-03-02,36,52,2,media,bullshit,information,it would be,scare
South Dakota,2020-03-02,48,53,1,trump,is a hoax,democrats,called,hoax
South Dakota,2020-03-02,56,42,5,fear,no one,media,panic,a pandemic
South Dakota,2020-03-02,73,50,3,cure,world,made,imagine,ebola
South Dakota,2020-03-03,0,57,1,because of the,online,right now .,situation,china
South Dakota,2020-03-03,36,53,3,media,bullshit,information,it would be,scare
South Dakota,2020-03-03,48,49,4,trump,is a hoax,democrats,called,hoax
South Dakota,2020-03-03,56,49,5,fear,no one,media,panic,a pandemic
South Dakota,2020-03-03,73,54,2,cure,world,made,imagine,ebola
South Dakota,2020-03-04,0,66,3,because of the,online,right now .,situation,china
South Dakota,2020-03-04,36,63,4,media,bullshit,information,it would be,scare
South Dakota,2020-03-04,48,73,2,trump,is a hoax,democrats,called,hoax
South Dakota,2020-03-04,56,49,5,fear,no one,media,panic,a pandemic
South Dakota,2020-03-04,73,74,1,cure,world,made,imagine,ebola
South Dakota,2020-03-05,0,81,1,because of the,online,right now .,situation,china
South Dakota,2020-03-05,36,62,5,media,bullshit,information,it would be,scare
South Dakota,2020-03-05,48,70,3,trump,is a hoax,democrats,called,hoax
South Dakota,2020-03-05,56,73,2,fear,no one,media,panic,a pandemic
South Dakota,2020-03-05,73,67,4,cure,world,made,imagine,ebola
South Dakota,2020-03-06,0,52,1,because of the,online,right now .,situation,china
South Dakota,2020-03-06,36,35,4,media,bullshit,information,it would be,scare
South Dakota,2020-03-06,48,42,3,trump,is a hoax,democrats,called,hoax
South Dakota,2020-03-06,56,46,2,fear,no one,media,panic,a pandemic
South Dakota,2020-03-06,73,34,5,cure,world,made,imagine,ebola
South Dakota,2020-03-07,0,57,5,because of the,online,right now .,situation,china
South Dakota,2020-03-07,36,74,1,media,bullshit,information,it would be,scare
South Dakota,2020-03-07,48,72,2,trump,is a hoax,democrats,called,hoax
South Dakota,2020-03-07,56,60,4,fear,no one,media,panic,a pandemic
South Dakota,2020-03-07,73,63,3,cure,world,made,imagine,ebola
South Dakota,2020-03-08,0,55,3,because of the,online,right now .,situation,china
South Dakota,2020-03-08,36,53,4,media,bullshit,information,it would be,scare
South Dakota,2020-03-08,48,59,2,trump,is a hoax,democrats,called,hoax
South Dakota,2020-03-08,56,48,5,fear,no one,media,panic,a pandemic
South Dakota,2020-03-08,73,62,1,cure,world,made,imagine,ebola
South Dakota,2020-03-09,0,66,1,because of the,online,right now .,situation,china
South Dakota,2020-03-09,36,48,5,media,bullshit,information,it would be,scare
